prompt_id,layer,flattened,output_rel_l2_shift,output_cosine_shift,entropy_baseline,entropy_intervened,entropy_shift,mean_maxprob_baseline,mean_maxprob_intervened
p006,9,False,0.8577010942359752,0.3267167806625366,0.38129788637161255,0.3692128360271454,-0.012085050344467163,0.6285945177078247,0.6413605213165283
p006,10,False,0.7661943939273529,0.28679347038269043,0.315636545419693,0.27161717414855957,-0.04401937127113342,0.7095882892608643,0.7581632137298584
p006,11,False,0.7143771290025077,0.22600024938583374,0.26020348072052,0.24220629036426544,-0.017997190356254578,0.7736706733703613,0.7884284257888794
p006,12,False,0.6678061934953788,0.21049678325653076,0.2649291157722473,0.2666909694671631,0.0017618536949157715,0.7619271278381348,0.7582007646560669
p006,13,False,0.674084754990756,0.20754921436309814,0.2321890890598297,0.24567502737045288,0.013485938310623169,0.7936432361602783,0.7806681394577026
p006,14,False,0.6714180616720655,0.190818190574646,0.24748347699642181,0.26271042227745056,0.015226945281028748,0.7767660021781921,0.76160728931427
p006,15,False,0.5147725159646519,0.1327890157699585,0.24678915739059448,0.2600943446159363,0.013305187225341797,0.7645511627197266,0.754655122756958
p007,0,False,0.0,0.0,0.2877342402935028,0.2877342402935028,0.0,0.7586398124694824,0.7586398124694824
p007,1,False,0.0,1.1920928955078125e-07,0.20772607624530792,0.20772607624530792,0.0,0.8446266651153564,0.8446266651153564
p007,2,True,1.5727952785484616,0.3677626848220825,0.2041369527578354,0.5517849922180176,0.3476480394601822,0.8548047542572021,0.5177854299545288
p007,3,True,1.208838512980231,0.44250231981277466,0.29256466031074524,0.5816935300827026,0.2891288697719574,0.7729858756065369,0.4653920829296112
p007,4,False,0.8545415709946261,0.36963778734207153,0.32811230421066284,0.25447720289230347,-0.07363510131835938,0.7291572690010071,0.7932220697402954
p007,5,False,0.7566727448130307,0.27018558979034424,0.3209235668182373,0.2665436565876007,-0.0543799102306366,0.7326637506484985,0.7831034660339355
p007,6,False,0.7696620235995935,0.2707098126411438,0.3828769624233246,0.31641289591789246,-0.06646406650543213,0.6604645252227783,0.7267634272575378
p007,7,False,0.5696923248121776,0.15990841388702393,0.34826815128326416,0.2991938292980194,-0.04907432198524475,0.7226438522338867,0.7796399593353271
p007,8,False,0.578205752014005,0.1406691074371338,0.3281516134738922,0.28467121720314026,-0.04348039627075195,0.7319613695144653,0.7766103744506836
p007,9,False,0.6619118166907338,0.1914365291595459,0.3425658345222473,0.3219209313392639,-0.0206449031829834,0.7057937979698181,0.7272906303405762
p007,10,False,0.570485690294935,0.14659857749938965,0.27847230434417725,0.256681889295578,-0.021790415048599243,0.7740351557731628,0.7906919121742249
p007,11,False,0.5442672615031554,0.12873190641403198,0.2267780750989914,0.22807176411151886,0.0012936890125274658,0.8251343369483948,0.8237885236740112
p007,12,False,0.5507627230882823,0.12447327375411987,0.22094231843948364,0.21978430449962616,-0.001158013939857483,0.8253535628318787,0.823646068572998
p007,13,False,0.589810224238185,0.14205235242843628,0.20951879024505615,0.22099773585796356,0.01147894561290741,0.8351863026618958,0.8261716365814209
p007,14,False,0.6222751825204872,0.14073944091796875,0.21002838015556335,0.224707692861557,0.014679312705993652,0.8252014517784119,0.8132447004318237
p007,15,False,0.4344521411423252,0.09195214509963989,0.23083460330963135,0.23999470472335815,0.009160101413726807,0.8020279407501221,0.7949066758155823
